website;Offline Capabilities;Push Notifications;Add to Home Screen;Background Sync;Navigation Preload;Storage Estimation;Persistent Storage;Web Share;Media Session;Media Capabilities;Device Memory;Getting Installed Related Apps;Payment Request;Credential Management;Background Tasks;Background Fetch
saltstrong.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
win-10-forum.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mtm-online.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
racunalo.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ncsemena.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
automobile-sportive.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
barelylegal.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
substrate.io;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cupfulofkale.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
monsieurtshirt.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
trikart.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ipadforums.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lovefromtheoven.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nawoo.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stylishop.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
slonakupi.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
luv.xxx;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
motoroctane.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
smashingmagazine.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wbs-law.de;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pastedownload.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
twitchetts.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
wallpaperup.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adultnode.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
onlinepsychologydegree.info;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pinafore.social;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gay.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gethome.ge;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
steroid.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
topnpi.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
generate.plus;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
scanboat.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
iaato.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
moe-belgorod.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
smergers.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
xi.express;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tehranpodcast.ir;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
secretprojects.co.uk;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tropipay.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mc-doualiya.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chibekhoonam.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pornodavid.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fmforums.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
studds.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
apahkam.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pscnet.in;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
farmflip.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
speurders.nl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sdcc.edu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
enseme.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nl.volleyballworld.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
azeta.lv;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
worldmsday.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vive.dk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
worldofwp.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
starpumpalliance.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lescent.co.za;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
jenonajetplane.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
lux.fm;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hemington.com.tr;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pixiedustsavings.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
workana.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
buecher.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pantheon-esp.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lisa.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
smartworld.it;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ticket-regional.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zetor-forum.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
moods.no;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
communica.co.za;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cumicumi.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
travelpakistani.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
blogbear.xyz;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
solaritycu.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ac-franchise.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ingos.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nashrin.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
agendaonline.it;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
msl-tourisme.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
interfax.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
shang-yu.com.tw;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mt.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
landesrecht-mv.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dasa.com.br;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
flashalert.me;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clubalfa.it;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
takinmusic.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
whatsappgroupsjoinlink.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
limeroad.com;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
livechat.jino.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gdl.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
writerduet.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
allensolly.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
emuenzen.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tuttoandroid.net;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
efectoled.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
botsfordiscord.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
birgun.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eatplant-based.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
refresher.sk;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yiv.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
upflix.pl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
start.me;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
versus.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
alkatreszek.hu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bullocksbuzz.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
anjammidam.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
filda.io;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
grube.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
xjays.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
centralfloridaweddinggroup.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
contourdetwern.nl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
peerj.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gapfilm.ir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
igvault.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lineups.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
patientpop.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thefeed.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rphangvn.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lupf.cn;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dutchcrafters.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
theinitium.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kanban.university;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
desserto.com.mx;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
weblancer.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lemonde.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vibbidi.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zilingotrade.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
civil808.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
charcol.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
newser.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
blavity.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kaliboys.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tuttosport.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mirtrik.by;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
levik.blog;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
learnapp.com;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
ffm.to;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vasaham.com;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
firedpie.com;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
angularjswiki.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bookme.pk;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
code-knacker.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hunade.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lepetitvapoteur.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
arteli.com.mx;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
retrogames.biz;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1688sexygame.co;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beepbox.co;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
spenglercup.ch;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
agri-mutuel.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kwrank.ir;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rade.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fastcompany.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123milhas.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
skapiec.pl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
yoshimura-jp.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
amazonstock.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
babaganosh.org;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
mp3noi.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rue89lyon.fr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fcporto.pt;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hhcontracthaulers.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
emirates.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
asparkleofgenius.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
siberstar.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mahamayainternet.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
piedrangular.mx;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pggoodeveryday.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
coinstats.app;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fernsehserien.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
inmak.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
canadapetcare.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elancemarket.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
localsearchforum.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wwf.40discos.cc;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sailingissues.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
landflip.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
boldsky.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
phdessay.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
modiresabz.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
karnameh.com;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
restaurantelacodorniz.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
meshok.net;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
insider.in;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kaskavilla.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fixly.pl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dariknews.bg;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lagendarmerierecrute.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aasapolska.pl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
weekendhk.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
chungiyoo.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ke.kz;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
basicjankari.in;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jcinfo.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wahananews.co;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dmc.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
writingforums.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
janvis.nl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nordvpnteams.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
domainsorgulama.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
usmessageboard.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tamotomatik.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vocal.chat;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
acfun.cn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
doctorxdentist.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bigblueswimschool.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lohitart.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lavozdecordoba.es;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ozon.travel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ukrainianwoman.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cricketgamesatme.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wakacje.pl;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ont.by;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nehamta.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
computerbase.de;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
multimedios.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
raid-codex.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rzn.info;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
azubi.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aptekazhivika.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
oshaeducationcenter.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wp-clusters.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
startbootstrap.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
iphoneforums.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
businessinsider.in;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
driversupport.com;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
intive.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jolicloset.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
friendlylender.ca;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
broadsign.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
buzzbingo.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
investmentmoats.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
imagejournal.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dsmartgo.com.tr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mosbatesabz.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
smooth.com.au;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
secom.ro;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
khosim.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
auto-swiat.pl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ordays.co.kr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
demo.filestash.app;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
telelistas.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
steenwijkercourant.nl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
999plumber-reading.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
homealarmreport.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sheplers.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tehlux.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
academyofmartialarts.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nicecactus.gg;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
primedice.com;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
vielfliegertreff.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
afkarnews.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
primamedia.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kayseriolay.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zestradar.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cryptofundresearch.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
o8u4d1.webwave.dev;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
farrer.co.uk;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
promiflash.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jobformore.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dailyyonder.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
moyens.net;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lifehackerka.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ngrx.io;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wapcar.my;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
destroytoday.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tuliptime.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dnes24.sk;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
opportuno.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
peteranswers.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
umonics.sg;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
shquared.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kika.nl;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nobitex.ir;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
1roman.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
torrentfunk2.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
z-z.jp;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sifati.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
carolinapublicpress.org;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
organizedisland.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
dash.shorby.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
empregoligado.com.br;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
learnjavascript.online;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
piggybee.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bahasaweb.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
bonjourchine.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thisisanfield.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
englishtipsforyou.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
freecampsites.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
w2g.tv;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sovajewels.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
parhlo.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
appsco.pe;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
whtop.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
whatsappmenus.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bullionstar.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vardhandboken.se;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tui-blue.com;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
eservices.gov.et;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rocketprices.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cookscountry.com;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
aade.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
szafa.pl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
asrtabriz.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nativeplanet.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
shift-eg.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hulahop.pl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mydailymoment.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
makelife.gr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
darcyandbrian.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
malatyacadde.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hongkongfp.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
aksigorta.com.tr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
corendon.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tazehkar.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
doktersehat.com;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
thredup.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
astrolink.com.br;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
perfumes24h.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cmrsurgical.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
parsiday.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
garshinka.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
doc-du-juriste.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
maggi.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mediccity.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
drmalpani.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bid4papers.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hermo.my;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
autogaleria.pl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
barneveld.nl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
quantumblack.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mon-entreprise.fr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zr.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fundacionmapfre.org;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
atombank.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bitcoin.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
energi.world;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
oneyearbibleonline.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cityof.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
airtelxstream.in;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
designbest.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
baytoday.ca;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sakuhindb.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
progorod58.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
