,website,domComplexity,cssComplexity,badJavascript,pageWeight,requests
10654,poisk-mastera.ru,100,46,100,100,81
10655,smashingmagazine.com,100,35,100,100,90
10656,ambientweather.net,97,13,100,100,91
10657,lifestyle.bg,37,53,99,100,45
10660,orangelady99.com,45,84,99,100,69
10661,loreal.com,84,96,76,100,78
10664,clearly.ca,100,48,71,100,52
10665,eightforums.com,93,26,65,100,77
10667,eghtesadonline.com,70,79,39,100,61
10668,learnjavascript.online,100,100,100,100,100
10672,golden-ages.org,98,-38,97,100,83
10673,alleyelashes.com,99,60,99,100,94
10674,massaget.kz,98,88,76,100,78
10675,myhome.ie,87,95,96,100,100
10676,worldexpo.pro,100,13,86,100,85
10678,torah.org,95,-103,95,100,74
10681,topannonces.fr,100,98,97,100,100
10682,phdportal.com,100,98,74,100,69
10685,crispyfoodidea.com,98,38,83,100,78
10686,profinfo.pl,67,46,97,100,50
10687,ellitoral.com.ar,43,88,-2,100,-54
10692,istanbulbogazicienstitu.com,80,78,100,100,89
10694,hellovivian.co.kr,29,97,83,100,48
10695,playweez-cd.com,82,50,99,100,100
10696,drawize.com,26,87,94,100,86
10697,rtcamp.com,100,97,100,100,91
10701,preischamp.org,95,24,100,100,100
10703,pggm.nl,92,74,100,100,95
10706,shejang.com,33,83,95,100,35
10710,christie.nhs.uk,98,83,100,100,91
10711,gercekhaberci.com,85,98,74,100,46
10713,meusanimais.com.br,97,99,97,100,75
10714,topnpi.com,96,99,74,100,88
10716,ethanmarcotte.com,100,99,100,100,100
10718,bimeon.ru,100,95,100,100,80
10719,njitchat.com,97,49,100,100,100
10720,ticati.com,100,23,100,100,97
10721,lawsofux.com,100,100,100,100,100
10722,ultimatereef.net,-39,47,100,100,80
10723,thebellyrulesthemind.net,100,76,100,100,91
10725,thesmartmethod.com,85,79,99,100,100
10726,monsterone.com,56,100,100,100,98
10727,wranglertjforum.com,94,1,61,100,71
10728,on-magazine.co.uk,94,86,96,100,97
10729,appsco.pe,100,81,99,100,89
10731,blogonyourown.com,100,97,100,100,100
10733,vidas.pt,100,96,100,100,80
10735,ussurmedia.ru,92,17,63,100,65
10736,euronics.es,95,42,99,100,80
10740,mazacart.com,83,94,88,100,99
10742,printreach.com,58,-43,96,100,79
10743,1688sexygame.co,93,73,99,100,26
10744,readmoo.com,-63,84,86,100,54
10746,acontipro.com,100,100,100,100,98
10748,moon.fm,98,71,100,100,87
10749,malatyacadde.com,64,73,100,100,73
10750,enpareja.com,100,100,88,100,87
10751,bitmidi.com,96,100,86,100,90
10752,ssmt.ir,100,98,100,100,90
10753,joma-sport.com,100,64,-79,100,85
10758,opsanalitica.net,100,78,100,100,100
10762,crunch.co.uk,97,91,99,100,81
10763,santemagazine.fr,65,95,98,100,93
10764,3dfindit.com,100,76,100,100,100
10766,crypto-connect.in,67,89,98,100,98
10767,italylogue.com,99,100,75,100,97
10768,efinancemanagement.com,100,92,99,100,99
10770,silverbackgorillatours.com,77,-10,82,100,63
10771,pinterest.com,92,100,100,-1518,60
10774,sprucehealth.com,98,97,98,100,84
10777,whoogle.in,98,18,97,100,86
10778,autofun.co.th,72,95,98,100,55
10779,admitone.fun,100,-28,84,100,65
10781,justmop.com,92,42,99,100,68
10783,book2look.de,88,91,71,100,79
10785,kulfyapp.com,100,99,97,100,92
10790,ocean-florida.co.uk,94,48,85,100,65
10791,tasnimnews.com,98,36,99,100,60
10792,extratips.com,16,78,100,100,94
10793,yearcompass.com,100,96,100,100,99
10794,pornozo.net,100,38,100,100,87
10795,lafc.com,37,5,85,100,60
10796,worldtravelfamily.com,100,85,100,100,100
10797,arcelik.com.tr,36,100,21,72,33
10798,trinidadexpress.com,12,20,-1,100,52
10800,dailyplaylists.com,98,100,99,100,98
10802,rowohlt.de,95,40,100,100,87
10803,ccitonline.com,100,48,100,100,100
10804,visualstories.com,92,97,100,100,79
10807,versus.com,100,97,100,100,96
10808,tradeling.com,49,99,87,100,11
10809,mvmco.ir,95,85,88,100,85
10810,chefsimon.com,83,100,74,100,67
10812,drueckglueck.com,74,41,98,100,6
10814,kalaoma.com,50,46,100,100,66
10819,tuvturkistasyonlari.com,100,66,100,100,100
10820,sabtyar.com,93,61,100,100,77
10821,leogame.com,100,100,88,100,98
10822,egmont.com,97,100,100,100,94
10824,fbto.nl,98,100,97,100,100
10827,mdforums.org,97,70,100,100,96
10828,simplisticallyliving.com,98,76,100,100,100
10829,cuponation.com.mx,98,83,98,100,100
10830,futureproducers.com,97,46,64,100,72
10832,vernalinfotech.com,87,-53,97,100,100
10835,inran.it,97,56,87,100,96
10836,autoklad.ua,68,6,98,100,99
10837,ptbnews.in,93,7,88,100,90
10840,mitotalplay.com.mx,95,78,100,100,100
10849,baguiocityguide.com,47,15,98,100,74
10850,guardiandirect.com,98,100,99,100,83
10851,datarang.com,100,100,100,100,100
10855,podcastone.com,43,49,60,100,-19
10859,kakaopay.com,100,98,100,100,90
10860,smergers.com,84,65,99,100,100
10862,nzz.ch,47,97,86,100,87
10863,welt.de,21,95,98,100,60
10865,suunto.com,97,100,29,100,92
10869,goodreturns.in,-51,88,35,100,28
10873,stephiecooks.com,98,85,100,100,98
10875,takas.lk,-530,12,98,100,80
10876,huffduffer.com,100,98,100,100,100
10878,armfilm.co,-16,35,85,100,73
10879,revolution-bars.co.uk,87,7,98,100,80
10880,nkd.com,42,75,100,100,96
10881,sigmatraffic.com,86,52,100,100,87
10883,tamperelainen.fi,92,99,98,100,68
10884,tazehkar.com,100,61,99,100,82
10885,museumreplicas.com,100,5,98,100,72
10887,listglobally.com,98,77,96,100,68
10888,material-ui.com,100,99,100,100,43
10889,starladder.com,97,100,99,100,94
10890,napolilaw.com,90,-5,94,100,80
10892,antronio.cl,100,49,100,100,87
10894,bibliography.com,92,85,99,100,83
10898,vader.news,98,100,100,100,93
10899,metareel.com,-173,100,89,-346,-389
10900,034portal.hr,64,-35,-65,100,29
10903,yenglishtube.com,93,15,97,100,99
10904,webcomponents.org,100,100,100,100,100
10905,jagatreview.com,28,55,-479,100,56
10910,thredup.com,90,98,100,100,87
10911,trkterra.ru,74,45,94,100,80
10912,airasia.com,95,100,100,100,82
10916,theguidedbuyer.com,78,99,100,100,87
10918,side-line.com,81,45,98,100,92
10921,thecasinodb.com,48,60,100,100,99
10922,primechaniya.ru,95,100,64,100,72
10928,iereisland.com,88,100,100,100,87
10929,10bye.com,100,99,75,100,82
10931,youberup.com,98,79,100,100,88
10933,nur.kz,83,100,73,100,71
10935,fitpeople.com,95,99,97,100,77
10936,pravnapomoc.app,97,92,100,100,73
10938,nlstar.com,95,100,100,100,87
10939,tecnisa.com.br,98,87,99,100,79
10941,nationaltheatrescotland.com,100,58,100,100,88
10943,livuchat.com,100,98,-77,100,94
10945,xn--80affa3aj0al.net,100,50,94,100,100
10949,asiabet.org,95,100,100,17,50
10950,kraemer.de,40,92,85,100,53
10953,foxy.in,8,43,99,100,16
10957,cardladder.com,74,100,89,-297,89
10958,saat24.news,100,100,99,100,67
10960,joomina.ir,85,63,86,100,63
10961,batchwatermark.com,100,94,98,100,93
10962,eromanga-yoru.com,100,77,100,100,94
10964,mzigotv.com,85,85,99,100,83
10966,anoboy.media,98,88,100,100,87
10967,dailystorm.ru,82,80,75,100,60
10968,hanauer.de,69,88,100,100,85
10969,buildyourbite.com,100,83,100,100,87
10970,clicky.pk,79,100,100,100,93
10971,brainberries.co,86,93,72,100,65
10972,basalam.com,40,25,99,100,64
10973,elkor.lv,50,73,100,100,13
10977,titleonecorp.com,98,61,75,100,86
10978,infoshare.pl,95,-68,98,100,70
10979,tinder.com,100,89,100,100,100
10981,mirror.co.uk,45,73,60,100,45
10982,wapcar.my,71,95,99,100,56
10985,musictarin.com,100,91,100,100,100
10987,creditsoup.com,98,96,98,100,76
10989,usdish.com,93,100,100,100,93
10992,modetalente.com,11,89,99,100,73
10993,motoring.co.za,98,69,71,100,75
10994,thekono.com,100,100,100,100,95
10997,europassistance.it,75,73,82,100,69
10998,rpp.pe,84,53,73,100,60
10999,socialistinternational.org,85,94,100,100,87
11002,fuckcombustion.com,88,50,100,100,87
11004,thewholetruthfoods.com,97,9,99,100,55
11006,leukerecepten.nl,-32,36,96,100,84
11008,khabarvarzeshi.com,43,100,100,99,17
11011,galichu.com,26,100,88,-58,60
11012,pleasurements.com,98,86,99,100,91
11015,woodies.ie,97,95,100,100,93
11016,thecamel.co,95,-1,94,100,73
11017,kobit.in,98,89,87,100,61
11018,elitmus.com,95,81,100,100,100
11019,meidaan.com,98,-20,98,100,87
11024,hardzone.es,97,53,99,100,100
11025,riatomsk.ru,95,81,71,100,60
11026,homestay.com,93,66,100,100,96
11029,mamikos.com,69,79,87,100,89
11030,news24.com,37,85,88,100,69
11031,convert2mp3.club,100,100,100,100,100
11036,politis.fr,87,47,88,100,85
11041,realtyaustin.com,97,98,94,100,79
11044,jackpots.ch,100,66,100,100,77
11047,sandinmysuitcase.com,97,83,100,100,95
11048,dpgst.com,97,98,-199,100,73
11051,maggieappleton.com,100,100,100,100,100
11052,asian-brides.org,100,92,100,100,99
11054,la-razon.com,28,-35,-141,100,60
11057,fressnapf.de,82,98,100,100,100
11060,republic.ru,77,68,99,100,74
11062,thecanadianencyclopedia.ca,100,76,100,100,64
11063,espncricinfo.com,94,95,99,100,89
11065,officemag.ru,79,38,98,100,88
11066,amailorderbrides.com,100,69,88,100,100
11067,transdev.de,98,75,100,100,100
11069,elephantasticvegan.com,100,84,100,100,98
11070,takiedela.ru,55,86,98,100,80
11072,magazyngitarzysta.pl,59,68,-313,100,25
11073,fansubbers.gr,8,-112,82,100,87
11075,iwsc.net,87,95,99,100,45
11079,covid19india.org,100,89,100,100,87
11080,openarch.nl,92,47,99,100,100
11081,tofler.in,90,37,100,100,95
11082,hdblog.it,97,53,95,100,95
11083,micasa.ch,66,34,99,100,87
11084,amuse.com,4,100,99,100,80
11087,wolczanka.pl,60,40,87,100,32
11089,diariodevalderrueda.es,61,81,96,100,5
11090,zonacooks.com,97,83,88,100,87
11091,topragizbiz.com,69,100,100,10,80
11093,tourparavel.com,100,100,67,42,83
11094,emuenzen.de,74,99,98,100,74
11095,mosbatesabz.com,38,-11,86,100,73
11098,jumbo.cl,100,48,99,100,80
11099,jvm.com,100,99,100,100,100
11101,magazine.co.uk,44,88,73,100,44
11102,thestrategystory.com,100,-2,85,100,77
11103,xosodaiphat.com,66,95,-137,100,72
11105,metageek.com,100,70,100,100,93
11106,medicalys-tunisie.com,73,89,100,100,100
11107,smart-gsm.com,75,36,71,100,46
11108,kosembol.com,100,63,99,100,100
11110,imedd.org,100,93,100,100,91
11111,aptekazhivika.ru,38,80,100,100,67
11113,gameworld.gr,60,-27,82,100,73
11114,filmibeat.com,89,94,94,100,47
11118,eventrid.cl,100,74,100,100,80
11119,sportlive.bg,-16,84,-13,100,76
11120,unadfi.org,92,37,99,100,86
11121,dojoverse.com,92,-22,86,100,100
11123,pwsweather.com,100,97,99,100,87
11127,readytofind.com,100,69,99,100,100
11128,pishraaneh.com,88,-79,87,100,83
11129,kancelaria-prawna.uk,100,51,100,100,100
11130,gresnews.com,87,24,-385,100,1
11131,lifehackerka.ru,65,22,-144,100,60
11132,slotsmillion.com,100,95,88,100,89
11133,wynk.in,100,90,97,100,95
11137,commpeak.com,95,99,98,100,66
11138,mimeo.digital,100,62,95,100,100
11139,kitamura-print.com,98,67,75,100,74
11140,entreparticuliers.com,98,79,97,100,96
11143,hevrtl.com,93,91,100,100,100
11144,overdrive.in,67,95,88,100,61
11145,you-porn.com,60,51,99,100,93
11146,montdigital.com,81,38,88,100,64
11150,moneywisemoms.com,98,72,100,100,87
11151,pornj.com,35,95,62,100,-53
11152,thefamilybreeze.com,83,-50,82,100,79
11153,mssafetypartners.org,77,100,99,100,91
11155,vape-box.com,100,90,100,100,100
11160,promobit.com.br,65,41,84,100,71
11161,playdoit.mx,100,85,99,100,88
11162,technik.community,100,3,99,100,100
11163,theconstructor.org,86,-29,74,100,65
11164,seanews.com.tr,73,94,73,100,71
11169,kto.bet,100,69,99,100,99
11170,hotmovs.com,89,81,63,100,73
11171,lolalambchops.com,97,99,99,100,88
11172,todotrial.com,21,74,95,100,97
11176,binomo-webtrading.com,100,100,89,82,100
11177,privatamateure.com,69,100,99,100,87
11178,ark-nights.com,100,100,100,100,99
11180,pasaria.ir,-222,41,-209,100,33
11186,eresmama.com,92,99,95,100,60
11188,lasexta.com,27,2,87,100,-98
11192,dainikprabhat.com,51,-76,71,100,62
11194,jaarbeurs.nl,98,85,88,100,74
11195,paradice.in,-842,15,100,100,100
11197,ultimate-guitar.com,62,99,99,100,75
11201,araratour.com,98,47,100,100,87
11204,qrz.ru,62,-51,82,100,52
11205,turbozentrum.de,100,53,98,100,85
11206,malatyanethaber.com.tr,39,68,-5,100,57
11207,allabouttruth.org,98,100,100,100,100
11210,paperlesspipeline.com,98,89,100,100,98
11211,farmflip.com,98,87,98,100,89
11212,schulferien.org,-36,83,96,100,98
11213,redcorp.com,71,1,97,100,90
11215,habitissimo.es,91,-3,98,100,88
11217,wolinka.com.tr,100,88,88,100,99
11218,christianpost.com,98,68,98,100,37
11222,qubicgames.com,95,41,85,100,49
11223,executivecentre.com,94,29,62,100,65
11225,tourradar.com,98,96,98,100,100
11228,meucarronovo.com.br,84,96,73,100,63
11231,danishcrown.com,90,-4,100,100,93
11233,razortools.net,89,-36,9,100,77
11236,handymanservicesofmcallen.com,77,99,100,100,100
11238,topcopon.ir,30,-199,97,100,38
11242,business-for-sale.com.ua,100,93,88,100,85
11243,motke.co.il,83,39,94,100,65
11244,lebtown.com,78,53,99,100,91
11245,restaurantguru.com,92,93,61,100,87
11249,asafuturescape.org,100,81,100,100,100
11253,lowcarbwow.com,100,84,100,100,100
11254,suarasurabaya.net,73,86,-314,100,58
11255,plutonic.co.in,93,52,100,100,87
11256,partywithunicorns.com,88,80,99,100,84
11258,flash.pt,49,56,95,100,59
11261,marksandspencer.ru,84,20,71,100,47
11264,canal4rd.com,92,29,99,100,93
11265,classic-literature.co.uk,94,97,86,100,93
11267,vip-times.co.jp,99,93,87,100,95
11268,fluidbuzz.com,100,45,100,100,93
11269,rubitrux.com,-173,12,97,100,75
11270,coursary.com,98,100,89,93,93
11271,auburnpub.com,49,23,74,100,70
11272,wp-clusters.com,100,70,100,100,99
11277,mamadu.pl,92,100,98,100,67
11278,lightsonline.com,97,88,99,100,86
11280,styl.pl,86,94,97,100,71
11281,covidopoly.io,74,90,99,100,-19
11282,molekule.com,81,97,86,100,77
11283,hd-pornos.com,95,98,98,100,87
11285,ouestfrance-immo.com,100,88,100,100,100
11287,runningtothekitchen.com,98,86,100,100,94
11288,startmediacorfu.gr,-105,-63,60,100,-843
11289,quozio.com,100,94,100,100,99
11294,dimaht.com,97,25,100,100,96
11295,watchonline.guide,100,10,96,100,60
11298,jetblue.com,98,68,47,100,93
11300,sootoday.com,96,92,83,100,73
11301,sulpak.kz,93,58,82,100,67
11305,suomisanakirja.fi,94,99,63,100,92
11308,voodoo.io,100,100,100,100,87
11311,yellowpages.ae,88,74,97,100,88
11312,finecooking.com,100,65,100,100,92
11313,dreamz.com,93,100,100,100,79
11314,disneycentralplaza.com,88,94,96,100,93
11315,hurtel.com,33,-86,94,100,83
11322,regalfurniturebd.com,100,-41,97,100,87
11326,mistercomparador.com,97,100,99,93,69
11328,coreldrawdesign.com,96,67,98,100,71
11329,vibe.com,83,100,98,100,84
11331,tianshie.com,97,89,87,100,40
11334,vaghayerooz.com,92,54,87,100,63
11335,evo-web.co.uk,67,100,100,90,93
11340,kitakitap.com,100,75,94,100,100
11341,manualpdf.es,100,100,100,100,75
11342,dariknews.bg,91,21,83,100,62
11344,etfchannel.com,68,100,-592,100,52
11345,rapport-de-stage.com,98,92,100,100,100
11346,mangazuki.me,52,15,88,100,99
11347,sportzbusiness.com,79,14,97,100,92
11348,menuwithprice.com,100,85,63,100,42
11351,eye.security,100,99,100,100,89
11352,btcmanager.com,57,92,71,100,70
11355,mmmicros.com,100,94,100,100,100
11356,yeticycles.com,100,99,100,100,83
11357,telegrouplink.com,99,56,86,100,82
11360,furuvik.se,100,96,100,100,83
11361,khedmatazma.com,97,62,99,100,93
11362,humppy.com,90,-25,99,100,95
11363,lahzeakhar.com,97,58,99,100,100
11364,pedelecforum.de,88,43,100,100,87
11366,tanvarz.ir,8,-92,96,100,100
11367,cmjornal.pt,39,32,95,100,40
11368,wbskin.com,85,86,82,100,60
11370,strava.com,100,100,100,100,100
11371,matson.online,98,99,100,100,92
11372,quantumblack.com,100,100,100,100,100
11373,progorodnn.ru,83,79,-74,100,-1
11374,dottedsign.com,86,100,88,100,78
11375,lisa.ru,98,96,85,100,73
11376,mercadona.es,100,99,100,100,99
11378,carvaganza.com,98,71,100,100,85
11383,conicle.com,96,92,100,100,63
11384,collingwoodtoday.ca,97,92,85,100,71
11386,asianbride.me,100,86,100,100,87
11388,aldirasa.com,71,37,99,100,85
11389,ritheme.com,98,61,100,100,98
11390,birkinstock.shoes,95,99,100,100,87
11392,christianheadlines.com,99,78,66,100,80
11393,varo.com,97,14,100,100,100
11394,innsalzach24.de,37,78,98,100,66
11395,talkbasket.net,45,-8,78,100,80
11397,direktno.hr,31,27,82,100,67
11398,wevideo.com,98,22,99,100,82
11400,planbee.com,100,57,99,100,61
11401,btctimes.com,97,80,97,100,100
11402,vetsurgeon.org,96,-28,73,100,86
11406,landspeed.com,85,100,100,100,100
11408,bidmotion.com,98,94,100,100,100
11410,centus.exchange,92,43,100,100,87
11411,bladeforums.com,19,48,99,100,82
11412,barndominiumlife.com,83,30,97,100,100
11413,cybrhome.com,69,93,73,100,71
11414,poshinprogress.com,98,49,86,100,32
11417,moe-belgorod.ru,64,-70,87,100,80
11418,careerindia.com,84,96,94,100,19
11419,scanboat.com,83,72,25,100,78
11421,rocketium.com,95,28,36,100,70
11423,jamtangan.com,42,28,87,100,67
11426,extratime.com,57,44,82,100,31
11427,645ventures.com,100,92,100,100,66
11432,informburo.kz,97,78,100,100,86
11435,knitting-warehouse.com,87,100,86,47,72
11437,palcomp3.com.br,100,82,87,100,67
11438,drhonow.com,95,34,98,100,27
11439,free-sample-packs.com,78,-92,75,100,99
11440,ayojakarta.com,19,99,-882,100,14
11441,twitchetts.com,100,78,100,100,87
11442,pks.rs,100,80,100,100,86
11443,connexion-emploi.com,100,100,99,100,87
11447,top10vpn.com,100,100,100,100,94
11448,ringingcedars.international,-105,65,-14,100,58
11450,billiger-mietwagen.de,79,92,99,100,98
11454,wallmine.com,95,-2,96,100,69
11455,geo.de,84,99,100,100,85
11461,beboconnect.com,100,-79,100,100,60
11462,howmuchwillitsnow.com,100,80,75,100,92
11463,loichile.cl,78,89,86,100,82
11465,finparty.ru,99,96,75,100,77
11467,curiouscuisiniere.com,97,86,100,100,100
11468,rishikeshyogpeeth.com,100,99,100,100,100
11469,playlister.club,80,100,67,72,72
11472,barandbench.com,78,84,99,100,77
11476,alfaleasing.ru,82,82,85,100,78
11478,internetsanscrainte.fr,98,96,100,100,94
11479,rankers.co.nz,94,100,100,66,85
11480,lostfilm-tv.ru,97,66,82,100,59
11483,raymondcamden.com,100,100,100,100,100
11485,employmentalert.com,98,99,75,100,88
11486,victor-mochere.com,31,-47,-301,100,67
11487,zugspitzarena.com,83,100,89,56,92
11491,chadrokeach.com,83,100,100,100,100
11493,blackvoicenews.com,62,13,98,100,39
11494,militaryautosource.com,95,12,77,100,71
11496,happykitchen.rocks,100,84,99,100,96
11501,panenka.org,99,29,95,100,57
11502,fernandesguitars.com,93,100,100,100,100
11503,canesinsight.com,95,44,100,100,51
11506,warshaonline.com,82,10,99,100,85
11510,clubvolvo.ru,31,100,87,100,51
11511,homepartners.com,38,23,99,100,79
11512,binomo.com,100,99,100,100,98
11520,esaimaa.fi,98,100,98,100,68
11523,mastertest.ir,83,100,74,70,72
11526,thejigsawpuzzles.com,93,73,71,100,12
11527,premierguitar.com,83,93,76,100,92
11528,coinmarketcap.com,64,95,99,100,72
11529,didestan.com,74,75,100,100,87
11530,planetspark.in,77,100,89,-155,-5
11531,enxf.net,-98,100,100,100,82
11535,mamamia.com.au,65,100,89,100,100
11537,blogging-life.com,19,3,-140,100,31
11542,relatedrentals.com,44,25,87,100,60
11545,jolicloset.com,52,54,100,100,100
11546,rookieparenting.com,98,96,100,100,87
11547,woop.id,97,95,86,100,94
11548,bolia.com,98,67,99,100,94
11553,deuter.com,73,47,87,100,70
11554,mycasino.ch,83,99,-91,100,68
11555,ezalenyeg.hu,92,90,73,100,66
11559,head-phone.ir,86,30,76,100,82
11560,myhotbride.com,82,86,97,100,95
11561,leadong.com,44,4,88,100,76
11564,poppen.de,98,31,100,100,93
11567,familytoday.com,98,100,83,100,74
11568,imua.com.vn,79,5,87,100,61
11569,bfm.ru,82,100,88,85,61
11571,southbayriders.com,33,49,60,100,64
11572,bibaleze.si,68,93,87,100,76
11573,tamashakhoneh.ir,100,100,100,100,100
11575,replika.ai,100,100,100,100,99
11577,autoauctionmall.com,100,100,99,100,83
11579,scor.dk,100,82,99,100,100
11581,svenskaspel.se,100,71,99,100,92
11582,irancook.ir,88,55,99,100,82
11583,nobita.me,100,47,99,100,81
11585,enerbank.com,97,74,100,100,91
11590,mercari.com,60,95,86,100,65
11591,businesslive.co.za,74,29,86,100,77
11594,bestlatinwomen.com,95,78,99,100,80
11596,enseme.com,88,100,100,100,100
11597,radioparadise.com,83,-72,97,100,87
11598,designcode.io,100,99,100,100,94
11600,truvisa.com,89,38,73,100,88
11607,cmrsurgical.com,95,26,98,100,95
11609,bandwidthplace.com,75,100,88,100,98
11611,cc.chat,17,16,98,100,93
11614,careerbuilder.vn,98,-43,71,100,80
11615,masonfit.com,98,97,100,100,87
11616,tokeny.pl,73,-56,-12,100,72
11617,mbib.ru,35,82,88,100,92
11618,avasshop.ir,98,78,100,100,87
11619,cheragh.com,98,100,100,100,94
11621,tagankateatr.ru,45,85,100,100,64
11622,lintasarta.net,97,93,99,100,59
11626,revolvermag.com,98,91,76,100,61
11627,costanachrichten.com,98,90,83,100,100
11628,vjav.com,98,94,88,100,75
11629,kleding.nl,100,73,98,100,84
11630,add.ua,23,-2,84,100,75
11633,justfashionnow.com,59,90,98,100,68
11639,rtours.ru,69,-89,94,100,87
11640,alandroidnet.com,100,96,76,100,86
11641,rubensteintech.com,100,100,87,100,53
11644,edgeofplay.com,100,92,100,100,100
11647,downstreamimpact.com,100,86,100,100,80
11648,coolpc.com.tw,82,-104,94,100,74
11649,bandlab.com,100,49,100,100,98
11651,ivi.tv,70,-33,86,100,65
11653,amazingoutdoorfurniture.com,77,99,99,100,100
11654,heidelberg24.de,92,48,100,100,98
11655,dfyauthority.com,97,-2,100,100,100
11656,happydesertsafari.com,100,95,100,100,100
11657,turboyadak.com,78,62,99,100,98
11659,anhealth.ru,81,24,74,100,80
11660,motoin.de,15,99,60,100,60
11662,topspeed.com,97,69,98,100,100
11663,dilo.nu,92,85,87,100,-13
11664,mycredit.ua,100,88,100,100,83
11665,cms-lawnow.com,100,96,99,100,85
11666,amomstake.com,98,94,88,100,90
11667,tagline.ru,49,-32,73,100,11
11668,persiangig.com,100,53,100,100,82
11669,ryutopia.or.jp,85,17,42,100,46
11673,xentr.net,68,34,100,100,86
11674,offshorecorptalk.com,92,100,100,-296,84
11675,dividendchannel.com,78,78,-208,100,58
11679,becker.com,81,100,100,49,56
